"id","jobID","descript"
"3638","915102","Garderobier"
"3639","915103","Hamal"
"3640","915104","Comisioner"
"3641","9152","Portari, paznici si asimilati"
"3642","915201","Aprod"
"3643","915202","Controlor poarta"
"3644","915203","Insotitor transport valori"
"3645","915204","Paznic"
"3646","915205","Plasator"
"3647","915206","Portar"
"3648","915207","Supraveghetor muzeu"
"3649","915208","Supraveghetor noapte (invatamint)"
"3650","915209","Supraveghetor sali spectacole"
"3651","915210","Supraveghetor hotel"
"3652","915211","Model invatamant"
"3653","9153","Cititori de contoare si incasatori"
"3654","915301","Cantaragiu"
"3655","915302","Casier incasator"
"3656","915303","Incasator si cititor contoare de energie electrica, gaze, apa"
"3657","916","MUNCITORI NECALIFICATI IN SERVICII PUBLICE"
"3658","9161","Gunoieri si maturatori"
"3659","916101","Gunoier"
"3660","916102","Maturator strada"
"3661","9162","Alti muncitori necalificati in servicii publice"
"3662","916201","Ecariseur"
"3663","916201","Hingher"
"3664","916202","Gropar"
"3665","916203","Incinerator"
"3666","916204","Vidanjor"
"3667","916205","Salubrizor"
"3668","92","MUNCITORI NECALIFICATI IN AGRICULTURA, SILVICULTURA SI PESCUIT"
"3669","921","MUNCITORI NECALIFICATI IN AGRICULTURA, SILVICULTURA SI PESCUIT"
"3670","9211","Muncitori necalificati in agricultura"
"3671","921101","Ingrijitor animale"
"3672","921102","Muncitor manipulare si pregatire furaje"
"3673","921103","Muncitor necalificat in agricultura"
"3674","921104","Vacar"
"3675","9212","Muncitori necalificati in silvicultura"
"3676","921201","Ingrijitor pomi"
"3677","921202","Muncitor necalificat in silvicultura"
"3678","921203","Taietor manual lemn de foc"
"3679","9213","Muncitori necalificati in pescuit si vanatoare"
"3680","921301","Gonaci"
"3681","921302","Muncitor necalificat in pescuit si vanatoare"
"3682","93","MUNCITORI NECALIFICATI IN INDUSTRIA MINIERA, CONSTRUCTII, LUCRARI PUBLICE, INDUSTRIA PRELUCRATOARE S"
"3683","931","MUNCITORI NECALIFICATI IN INDUSTRIA MINIERA, CONSTRUCTII SI LUCRARI PUBLICE"
"3684","9311","Muncitori necalificati in mine si cariere"
"3685","931101","Muncitor necalificat in mine si cariere"
"3686","931102","Impingator vagoneti"
"3687","9312","Muncitori necalificati la intretinerea de drumuri, sosele, poduri, baraje,etc."
"3688","931201","Lucrator la amenajarea terenurilor sportive (amenajator baza sportiva)"
"3689","931202","Ingrijitor spatii verzi"
"3690","931203","Muncitor necalificat la intretinerea de drumuri, sosele,poduri, baraje"
"3691","931204","Sapator manual"
"3692","9313","Muncitori necalificati in constructia de locuinte"
"3693","931301","Muncitor necalificat la demolarea cladirilor, captuselizidarie, placi mozaic, faianta, gresie, parch"
"3694","932","MUNCITORI NECALIFICATI IN INDUSTRIA PRELUCRATOARE"
"3695","9320","Muncitori necalificati in industria prelucratoare"
"3696","932001","Ambalator manual"
"3697","932002","Imbuteliator fluide sub presiune"
"3698","932003","Marcator piese"
"3699","932004","Muncitor necalificat la ambalarea produselor sub forma de praf si granule"
"3700","932005","Muncitor necalificat la ambalarea produselor solide si semisolide"
"3701","932007","Umplutor sifoane"
"3702","932008","Muncitor in activitatea de gospodarire a spanului"
"3703","932009","Pregatitor completator"
"3704","933","MUNCITORI NECALIFICATI IN TRANSPORTURI SI MANIPULANTI MARFURI"
"3705","9330","Muncitori necalificati in transporturi si manipulanti marfuri"
"3706","933001","Camionagiu"
"3707","933002","Caraus"
"3708","933003","Incarcator-descarcator"
"3709","933004","Legator de sarcina"
"3710","933005","Manipulant marfuri"
"3711","933006","Distribuitor presa"
"3712","341603","Administrator cumparari"
"3713","512113","Administrator pemsiune turistica"
"3714","312205","Administrator sistem documentar"
"3715","514907","Agent de curatenie cladiri si mijloace de transport"
"3716","514908","Agent ecolog"
"3717","342907","Agent servicii client"
"3718","341904","Agent vanzari"
"3719","242913","Analist armonizare legislativa"
"3720","242307","Analist de calitate"
"3721","241401","Analist cumparari"
"3722","242308","Analist masurari metrologice"
"3723","241127","Analist pret de revenire"
"3724","241211","Analist recrutare/integrare salariati"
"3725","342306","Analist resurse umane"
"3726","241922","Analist servicii client"
"3727","241212","Analist sisteme salarizare"
"3728","242309","Analist studiul materialelor"
"3729","511310","Animator centre de vacanta"
"3730","245529","Animator film de animatie (studii superioare)"
"3731","347131","Animator film de animatie (studii medii)"
"3732","347510","Animator sportiv"
"3733","347511","Antrenor coordonator"
"3734","347512","Arbitru judecator sportiv"
"3735","347601","Art director publicitate (studii medii)"
"3736","245319","Artist instrumentist"
"3737","245323","Artist liric opera"
"3738","241923","Asistent comercial"
"3739","343104","Asistent de cabinet"
"3740","241924","Asistent director (studii superioare)"
"3741","311116","Asistent fizica si chimie"
"3742","342906","Asistent in relatii publice si comunicare (studii medii)"
"3743","343103","Asistent manager"
"3744","322908","Asistent pentru ingrijirea persoanelor varstnice"
"3745","513304","Asistent personal al persoanei cu handicap grav"
"3746","347124","Asistent regizor artistic"
"3747","234003","Audiolog"
"3748","241125","Auditor intern"
"3749","243206","Bibliotecar arhivist"
"3750","214612","Biochimist"
"3751","221118","Biolog"
"3752","313212","Cameraman"
"3753","214902","Conceptor/conceptor CAO"
"3754","214213","Conducator de lucrari civile"
"3755","722311","Conductor de instalatii"
"3756","724114","Confectioner cablaje auto"
"3757","242911","Consilier armonizare legislativa"
"3758","731213","Constructor-restaurator de orgi"
"3759","241214","Consultant conditii de munca"
"3760","241213","Consultant reconversie - mobiliate personal"
"3761","242310","Consultant sistem de calitate"
"3762","822209","Controlor calitate dupa efectuarea probelor la armament si munitie"
"3763","722115","Controlor calitate la forjare"
"3764","822328","Controlot calitate la protejari metalice"
"3765","722116","Controlor calitate la turnare"
"3766","241126","Controlor de gestiune"
"3767","241920","Controlor vamal, controlor pentru datoria vamala, agent vamal (studii superioare)"
"3768","123904","Coordonator in protectie si securitate privata"
"3769","347602","Copywriter publicitate (studii medii)"
"3770","245525","Copywriter publicitate (studii superioare)"
"3771","241926","Corespondent securitate - confidentialitate produs"
"3772","245324","Corist opera"
"3773","612602","Crescator ingrijitor animale de laborator"
"3774","612601","Crescator ingrijitor animale salbatice captive"
"3775","511312","Custode pentru arii protejate"
"3776","245212","Designer grafica (studii superioare)"
"3777","347127","Designer grafica (studii medii)"
"3778","245211","Designer pagini web (studii superioare)"
"3779","121017","Director comercial"
"3780","121020","Director economic"
"3781","245523","Director imagine"
"3782","121021","Director magazin"
"3783","123713","Director proiect"
"3784","121018","Director vanzari"
"3785","121019","Director/director adjunct, inspector sef si asimilati"
"3786","311210","Diriginte santier"
"3787","245321","Dirijor cor"
"3788","241303","Documentarist ordonare logistica"
"3789","313124","Editor imagine"
"3790","245522","Editor RTV stiri"
"3791","724115","Electromecanic masini si echipamente electrice"
"3792","322604","Ergoterapeut"
"3793","413331","Expeditor international"
"3794","242912","Expert armonizare legislativa"
"3795","241932","Expert relatii externe"
"3796","222909","Fizioterapeut"
"3797","241217","Formator-organizator/conceptor/consultant formare"
"3798","422206","Functionar informatii clienti"
"3799","343212","Grefier documentarist"
"3800","343211","Grefier statistician"
"3801","347514","Impresar sportiv"
"3802","214317","Inginer exploatare instalatii nucleare"
"3803","211421","Inginer geolog"
"3804","213905","Inginer de sistem software"
"3805","214430","Inginer sef car reportaj"
"3806","214432","Inginer sef schimb emisie"
"3807","214545","Inginer/subinginer tehnolog prelucrari mecanice"
"3808","214434","Inspector aeronautic"
"3809","244110","Inspector de concurenta"
"3810","122221","Inspector general industria petroliera"
"3811","242908","Inspector general judecatoresc"
"3812","111075","Inspector general judecatoresc sef"
"3813","242909","Inspector general notarial"
"3814","242910","Inspector general penitenciare"
"3815","242312","Inspector pentru conformare geologica"
"3816","314508","Inspector siguranta operationala"
"3817","713611","Instalator autorizat proiectare executie si/sau exploatare obiectiv/sistem de distributie"
"3818","713610","Instalator autorizat proiectare executie si/sau exploatare obiectiv/sistem de transport si inmagazin"
"3819","713609","Instalator instalatii tehnico-sanitare si de gaze"
"3820","214905","Instructor ameliorare/standardizare post de lucru"
"3821","333101","Instructor educator penrtu activitati de resocializare"
"3822","342309","Instructor/preparator formare"
"3823","245509","Intermediarist film de desene animate (studii superioare)"
"3824","347132","Intermediarist film de desene animate (studii medii)"
"3825","234004","Interpret in limbaj mimico-gestual (studii superioare)"
"3826","322909","Interpret in limbaj mimico-gestual (studii medii)"
"3827","514910","Intretinator de textile-piele"
"3828","347509","Jucator de rugby"
"3829","242204","Judecator inspector"
"3830","311608","Laborant petrochimist"
"3831","241301","Logistician gestiune flux"
"3832","522006","Lucrator comercial"
"3833","522005","Lucrator controlor final"
"3834","413111","Lucrator gestionar"
"3835","514107","Machior"
"3836","347128","Machior spectacole"
"3837","245325","Maestru acordor pian clavecin"
"3838","245322","Maestru corepetitor"
"3839","245406","Maestru dans"
"3840","245326","Maestru lutier"
"3841","242205","Magistrat consultant"
"3842","213906","Manager proiect informatic"
"3843","123506","Manager achizitii"
"3844","123508","Manager aprovizionare"
"3845","123507","Manager farmacii"
"3846","123110","Manager financiar"
"3847","123307","Manager marketing (tarife, contracte, achizitii)"
"3848","241919","Manager proiect"
"3849","123509","Manager relatii furnizori"
"3850","123207","Manager resurse umane"
"3851","122408","Manager zona"
"3852","514106","Maseur de intretinere si relaxare"
"3853","723306","Mecanic intretinere si reparatii masini de cusut industriale"
"3854","245526","Mediaplanner"
"3855","513902","Mediator sanitar"
"3856","334010","Mediator scolar"
"3857","214906","Metodist/responsabil afacere"
"3858","731122","Metrolog verificator"
"3859","721117","Modelor prototipuri auto"
"3860","242311","Monitor mediu inconjurator"
"3861","828702","Montator aparate aer conditionat"
"3862","347515","Oficial sportiv acreditat"
"3863","828703","Operator de calitate flux"
"3864","314507","Operator de handling"
"3865","916207","Operator deratizare, dezinsectie, dezinfectie"
"3866","312204","Operator in domeniul proiectarii asistate pe calculator"
"3867","812306","Operator la instalatii de tratament termic cu procesare"
"3868","821112","Operator la masini unelte cu comanda numerica"
"3869","721431","Operator la montarea si conservarea produselor dupa probe"
"3870","822210","Operator la pregatirea, conservarea si ambalarea armamentului si munitiei"
"3871","822208","Operator la tragere si munitie"
"3872","313215","Opertaor retele de telecomunicatii"
"3873","411304","Operator tehnica poligraf"
"3874","826430","Operator universal-spalator textile si curatitor chimic"
"3875","341903","Operator vanzari prin telefon"
"3876","241931","Organizator de procese functionale"
"3877","347123","Organizator de productie"
"3878","347129","Peruchier"
"3879","347125","Pictor decor"
"3880","241927","Planificator/specialist plan sinteze"
"3881","347513","Preparator sportiv"
"3882","114208","Presedinte asociatie nationala cooperatista"
"3883","114211","Presedinte asociatie teritoriala de organizatii cooperatiste"
"3884","111073","Presedinte institutie publica"
"3885","413110","Primitor - distribuitor benzina si motorina"
"3886","245527","Producator delegat evenimente de marketing"
"3887","245521","Producator RTV stiri"
"3888","213904","Programator de sistem informatic"
"3889","241302","Programator fabricatie/lansator fabricatie"
"3890","511311","Ranger"
"3891","514909","Raportor ecolog"
"3892","245528","Redactor prezentator de televiziune"
"3893","245128","Redactor rubrica"
"3894","245524","Referent de specialitate selectie programe TV"
"3895","241933","Referent de specialitate TIR si tranzite (studii superioare)"
"3896","344103","Referent TIR si tranzitel (studii medii)"
"3897","344104","Referent vamal (studii medii)"
"3898","245328","Regizor muzical"
"3899","347126","Reporter"
"3900","341502","Reprezentant comercial"
"3901","341503","Reprezentant medical"
"3902","114213","Secretar asociatie teritoriala de organizatii cooperatiste"
"3903","343213","Secretar dactilograf laborator de expertize criminalistice"
"3904","343307","Secretar economic"
"3905","347130","Secretar emisie"
"3906","114210","Secretar general asociatie nationala cooperatista"
"3907","245320","Solist concertist"
"3908","512304","Somelier"
"3909","214904","Specialist documentatie studii"
"3910","241930","Specialist garantii auto"
"3911","245318","Specialist instrumente de suflat"
"3912","214903","Specialist incercari componente vehicule"
